cusip,fundid,paramt,net_change,holdingbond,totalpar,matchp,yq
260543BX,29969,1810,0,3588,2466.235,0.182457262,201402
345370CA,29969,1075,0,3588,2466.235,0.182457262,201402
36962G3U,29969,4800,0,3588,2466.235,0.182457262,201402
36962GXZ,29969,4190,0,3588,2466.235,0.182457262,201402
38141EA2,29969,1420,0,3588,2466.235,0.182457262,201402
38141GFD,29969,2045,0,3588,2466.235,0.182457262,201402
38141GFM,29969,100,0,3588,2466.235,0.182457262,201402
437076AP,29969,1305,0,3588,2466.235,0.182457262,201402
92343VBR,29969,8765,0,3588,2466.235,0.182457262,201402
71645WAR,29969,3000,0,3588,2466.235,0.182457262,201402
172967CQ,25208,106716,165,638,28085.078,0.182457262,201402
032511AX,25208,0,-230,638,28085.078,0.182457262,201402
852061AD,25208,64924,64924,638,28085.078,0.182457262,201402
59018YN6,25208,661029,-20066,638,28085.078,0.182457262,201402
111021AE,29844,14767,-450,4264,28679.214,0.182457262,201402
208251AE,29844,9465,0,4264,28679.214,0.182457262,201402
25156PAC,29844,31260,2200,4264,28679.214,0.182457262,201402
06051GDX,29242,900,0,3059,604.223,0.182457262,201402
111021AE,29242,350,0,3059,604.223,0.182457262,201402
208251AE,29242,150,0,3059,604.223,0.182457262,201402
25156PAC,29242,450,0,3059,604.223,0.182457262,201402
260543BX,29242,325,0,3059,604.223,0.182457262,201402
345370CA,29242,375,0,3059,604.223,0.182457262,201402
6174466Q,29242,450,0,3059,604.223,0.182457262,201402
71645WAR,29242,375,0,3059,604.223,0.182457262,201402
00184AAC,29844,13715,0,4264,28679.214,0.182457262,201402
032511AX,29844,36706,400,4264,28679.214,0.182457262,201402
260543BX,29844,15300,-225,4264,28679.214,0.182457262,201402
06051GDX,29844,59725,250,4264,28679.214,0.182457262,201402
00184AAC,29242,300,0,3059,604.223,0.182457262,201402
032511AX,29242,500,0,3059,604.223,0.182457262,201402
36962G3U,29242,1040,0,3059,604.223,0.182457262,201402
36962GXZ,29242,1175,0,3059,604.223,0.182457262,201402
38141EA2,29242,75,0,3059,604.223,0.182457262,201402
38141GFD,29242,625,0,3059,604.223,0.182457262,201402
38141GFM,29242,200,0,3059,604.223,0.182457262,201402
437076AP,29242,175,0,3059,604.223,0.182457262,201402
46625HGY,29242,1075,0,3059,604.223,0.182457262,201402
92343VBR,29242,1680,0,3059,604.223,0.182457262,201402
36962G3U,32593,4470,0,2517,2669.389,0.182457262,201402
38141EA2,32593,2999,0,2517,2669.389,0.182457262,201402
38141GFM,32593,1318,0,2517,2669.389,0.182457262,201402
437076AP,32593,3758,0,2517,2669.389,0.182457262,201402
46625HGY,32593,4043,0,2517,2669.389,0.182457262,201402
59018YN6,32593,4624,0,2517,2669.389,0.182457262,201402
6174466Q,32593,2848,0,2517,2669.389,0.182457262,201402
032511AX,32593,1673,0,2517,2669.389,0.182457262,201402
06051GDX,32593,4289,0,2517,2669.389,0.182457262,201402
260543BX,32593,2642,0,2517,2669.389,0.182457262,201402
71645WAR,32593,3969,0,2517,2669.389,0.182457262,201402
92343VBR,32593,9950,0,2517,2669.389,0.182457262,201402
59018YN6,29242,875,0,3059,604.223,0.182457262,201402
370425RZ,35168,412,0,1143,165.362,0.182457262,201402
38141GFM,35168,297,0,1143,165.362,0.182457262,201402
437076AP,35168,201,0,1143,165.362,0.182457262,201402
46625HGY,35168,335,0,1143,165.362,0.182457262,201402
59018YN6,35168,671,0,1143,165.362,0.182457262,201402
71645WAR,35168,112,0,1143,165.362,0.182457262,201402
260543BX,35168,112,0,1143,165.362,0.182457262,201402
032511AX,35168,89,0,1143,165.362,0.182457262,201402
92343VBR,35168,450,0,1143,165.362,0.182457262,201402
06051GDX,45585,250,0,1608,238.899,0.182457262,201402
032511AX,45585,520,0,1608,238.899,0.182457262,201402
111021AE,45585,150,0,1608,238.899,0.182457262,201402
172967CQ,45585,0,-400,1608,238.899,0.182457262,201402
208251AE,45585,100,0,1608,238.899,0.182457262,201402
25156PAC,45585,75,0,1608,238.899,0.182457262,201402
92343VBR,45585,650,650,1608,238.899,0.182457262,201402
260543BX,45585,250,0,1608,238.899,0.182457262,201402
345370CA,45585,300,300,1608,238.899,0.182457262,201402
032511AX,48313,1275,0,629,1024.666,0.182457262,201402
59018YN6,45585,447,0,1608,238.899,0.182457262,201402
36962G3U,45585,300,0,1608,238.899,0.182457262,201402
6174466Q,45585,300,0,1608,238.899,0.182457262,201402
71645WAR,45585,250,0,1608,238.899,0.182457262,201402
36962GXZ,45585,200,0,1608,238.899,0.182457262,201402
38141EA2,45585,200,0,1608,238.899,0.182457262,201402
38141GFD,45585,200,0,1608,238.899,0.182457262,201402
38141GFM,45585,290,0,1608,238.899,0.182457262,201402
25156PAC,48313,630,0,629,1024.666,0.182457262,201402
172967CQ,48313,1615,0,629,1024.666,0.182457262,201402
38141GFD,48313,335,0,629,1024.666,0.182457262,201402
852061AD,48313,0,-240,629,1024.666,0.182457262,201402
92343VBR,48313,7200,0,629,1024.666,0.182457262,201402
71645WAR,23175,399,-1030,965,6112.533,0.182457262,201402
92343VBR,23175,11460,-1218,965,6112.533,0.182457262,201402
032511AX,23175,3875,0,965,6112.533,0.182457262,201402
06051GDX,23175,0,-2051,965,6112.533,0.182457262,201402
38141EA2,26690,357,0,907,1833.818,0.182457262,201402
38141GFM,26690,762,0,907,1833.818,0.182457262,201402
337932AC,24777,39,39,515,503.275,0.182457262,201402
71645WAR,26690,336,0,907,1833.818,0.182457262,201402
46625HGY,26690,571,571,907,1833.818,0.182457262,201402
032511AX,26690,1423,0,907,1833.818,0.182457262,201402
59018YN6,26690,266,0,907,1833.818,0.182457262,201402
92343VBR,26690,4409,845,907,1833.818,0.182457262,201402
6174466Q,24777,181,0,515,503.275,0.182457262,201402
36962G3U,24777,116,0,515,503.275,0.182457262,201402
38141EA2,24777,0,-157,515,503.275,0.182457262,201402
38141GFD,24777,377,0,515,503.275,0.182457262,201402
92343VBR,24777,1381,204,515,503.275,0.182457262,201402
172967CQ,24777,0,-300,515,503.275,0.182457262,201402
6174466Q,26690,536,0,907,1833.818,0.182457262,201402
36962G3U,26690,673,-899,907,1833.818,0.182457262,201402
111021AE,29664,370,-25,1586,2919.355,0.182457262,201402
59018YN6,29664,250,0,1586,2919.355,0.182457262,201402
032511AX,29664,5,-5,1586,2919.355,0.182457262,201402
25156PAC,29664,250,0,1586,2919.355,0.182457262,201402
38141EA2,29664,110,-160,1586,2919.355,0.182457262,201402
38141GFD,29664,115,-175,1586,2919.355,0.182457262,201402
38141GFM,29664,500,0,1586,2919.355,0.182457262,201402
92343VBR,29664,5,-255,1586,2919.355,0.182457262,201402
6174466Q,29664,105,-150,1586,2919.355,0.182457262,201402
172967CQ,29664,429,-85,1586,2919.355,0.182457262,201402
208251AE,29664,135,-175,1586,2919.355,0.182457262,201402
337932AC,29664,50,-85,1586,2919.355,0.182457262,201402
36962G3U,29664,502,0,1586,2919.355,0.182457262,201402
172967CQ,34689,31,0,814,667.368,0.182457262,201402
337932AC,33117,3,0,428,6.429,0.182457262,201402
36962G3U,33117,8,0,428,6.429,0.182457262,201402
36962GXZ,33117,6,0,428,6.429,0.182457262,201402
370425RZ,33117,2,0,428,6.429,0.182457262,201402
38141GFD,33117,11,0,428,6.429,0.182457262,201402
25156PAC,33119,19,0,499,23.336,0.182457262,201402
92343VBR,33119,24,0,499,23.336,0.182457262,201402
71645WAR,35450,528,75,510,226.82,0.182457262,201402
437076AP,35952,61,0,1289,199.686,0.182457262,201402
260543BX,35952,37,0,1289,199.686,0.182457262,201402
46625HGY,35952,182,0,1289,199.686,0.182457262,201402
59018YN6,35952,121,0,1289,199.686,0.182457262,201402
92343VBR,35952,144,0,1289,199.686,0.182457262,201402
6174466Q,34689,410,0,814,667.368,0.182457262,201402
92343VBR,34689,935,13,814,667.368,0.182457262,201402
71645WAR,34689,520,0,814,667.368,0.182457262,201402
852060AT,34689,228,0,814,667.368,0.182457262,201402
